time_period,source,location,material,EF_weighted__Global Warming Potential (Gwp1000),EF_RECIPE__Agricultural Land Occupation (Lop),EF_RECIPE__Fossil Fuel Potential (Ffp),EF_RECIPE__Freshwater Ecotoxicity Potential (Fetp),EF_RECIPE__Freshwater Eutrophication Potential (Fep),EF_RECIPE__Global Warming Potential (Gwp1000),EF_RECIPE__Human Toxicity Potential (Htpc),EF_RECIPE__Human Toxicity Potential (Htpnc),EF_RECIPE__Ionising Radiation Potential (Irp),EF_RECIPE__Marine Ecotoxicity Potential (Metp),EF_RECIPE__Marine Eutrophication Potential (Mep),EF_RECIPE__Ozone Depletion Potential (Odpinfinite),EF_RECIPE__Particulate Matter Formation Potential (Pmfp),EF_RECIPE__Photochemical Oxidant Formation Potential: Ecosystems (Eofp),EF_RECIPE__Photochemical Oxidant Formation Potential: Humans (Hofp),EF_RECIPE__Surplus Ore Potential (Sop),EF_RECIPE__Terrestrial Acidification Potential (Tap),EF_RECIPE__Terrestrial Ecotoxicity Potential (Tetp),EF_RECIPE__Water Consumption Potential (Wcp),EF_IW__Adaptation to resources services loss (beta),"EF_IW__Climate change, long term, CO2 uptake","EF_IW__Climate change, long term, biogenic","EF_IW__Climate change, long term, fossil","EF_IW__Climate change, long term, land transformation","EF_IW__Climate change, short term, CO2 uptake","EF_IW__Climate change, short term, biogenic","EF_IW__Climate change, short term, fossil","EF_IW__Climate change, short term, land transformation",EF_IW__Fossil and nuclear energy use,EF_IW__Freshwater acidification,EF_IW__Freshwater ecotoxicity,EF_IW__Freshwater eutrophication,EF_IW__Human toxicity cancer,EF_IW__Human toxicity non-cancer,EF_IW__Ionizing radiations,"EF_IW__Land occupation, biodiversity","EF_IW__Land transformation, biodiversity",EF_IW__Marine eutrophication,EF_IW__Mineral resources use,EF_IW__Ozone layer depletion,EF_IW__Particulate matter formation,EF_IW__Photochemical ozone formation,EF_IW__Resources services deficit (beta),EF_IW__Terrestrial acidification,EF_IW__Water scarcity,EF_TRACI__Acidification Potential (Ap),EF_TRACI__Ecotoxicity: Freshwater,EF_TRACI__Eutrophication Potential,EF_TRACI__Global Warming Potential (Gwp100),EF_TRACI__Human Toxicity: Carcinogenic,EF_TRACI__Human Toxicity: Non-Carcinogenic,EF_TRACI__Maximum Incremental Reactivity (Mir),EF_TRACI__Ozone Depletion Potential (Odp),EF_TRACI__Particulate Matter Formation Potential (Pmfp)
0,mining,US,monazaite,1.070403178,-0.00920836,0.136217621,0.100154748,0.008060567,1.070403178,0.388601882,5.355152656,0.027199125,0.144473167,0.018219146,1.95e-06,0.000731751,0.00142479,0.001370553,0.022194327,0.001757456,19.27615878,0.005274912,1.745587736,-0.012537282,0.360779906,0.564883247,0.000653298,-0.012537282,0.416712898,0.616547375,0.00065343,6.792410541,0.001509946,6538.27356,0.044626633,1.31e-08,6.01e-07,3.612371879,-0.02576277,-0.000131654,0.018014182,0.047214597,6.94e-09,0.000412764,0.001369852,0.000198142,0.001806911,-93.61589365,0.002299154,34.9668286,0.169195847,1.022893774,5.51e-07,3.76e-06,0.033680911,6.83e-09,0.00144878
0,molten_salt electrolysis,AU,neodynium,8.702233707,0.042351874,1.690906536,0.341546739,0.010738245,8.702233707,0.918729526,12.5801624,0.029802634,0.477211235,0.000683657,1.22e-06,0.01250903,0.013360465,0.013187464,0.025624145,0.032735756,30.807704,0.012785007,10.53893618,-0.104147348,0.10438464,8.828340258,0.000683189,-0.104147348,0.106457265,8.506546494,0.00068472,77.62717647,0.032986,803.3872563,2.17e-05,1.29e-08,3.88e-07,3.835731061,0.071448408,0.000628355,0.000422368,0.025417985,4.35e-08,0.005037871,0.01319494,0.000513912,0.033823014,0.519916413,0.038814278,102.6463265,0.084183885,8.638105387,1.31e-06,2.96e-06,0.327195064,4.14e-08,0.005076795
0,molten_salt electrolysis,BR,neodynium,4.77699558,0.042860963,0.546797367,0.061971519,0.000323242,4.77699558,0.239122825,1.084539266,0.174887367,0.090938268,4.95e-05,4.12e-06,0.007199719,0.003907479,0.003708886,0.022175064,0.015135164,26.58563794,0.194572353,2.749333061,-0.172720829,0.235333957,4.379885785,0.186355942,-0.172720829,0.423556379,4.030930988,0.186357505,28.7616868,0.015190794,336.6055757,1.12e-05,9.12e-09,8.54e-08,20.71278157,0.245304319,0.001046094,0.000123819,0.025777288,5.42e-08,0.003967165,0.003715229,0.000317917,0.015422112,7.740817808,0.017274393,23.96544665,0.003400493,4.652701146,3.36e-07,3.13e-07,0.091705862,5.12e-08,0.003878881
0,molten_salt electrolysis,CA,neodynium,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
0,molten_salt electrolysis,CN,neodynium,10.78817299,0.106293402,1.547016952,0.143638018,0.001426121,10.78817299,0.886901639,5.833016433,0.398977501,0.206753765,0.000105435,1.14e-06,0.011525678,0.010405041,0.010256673,0.030250819,0.022814098,33.96981743,0.019831326,11.65931406,-0.162423557,0.130054613,10.01983114,0.000658349,-0.162423557,0.132406632,10.3296473,0.000660292,78.13869545,0.023063179,1964.483811,4.99e-05,1.58e-08,3.53e-07,49.37338486,0.190064636,0.001393106,0.000331038,0.030730965,2.24e-08,0.009403727,0.010263888,0.000409116,0.023674961,0.891490376,0.028806906,63.06314717,0.022178829,10.39296384,1.26e-06,1.78e-06,0.255230972,2.27e-08,0.006446916
0,molten_salt electrolysis,EE,neodynium,11.00286485,0.069411023,2.170956148,0.370175968,0.011548558,11.00286485,1.035806244,14.68590596,1.082489861,0.519354231,0.000745605,1.04e-06,0.021615831,0.014861136,0.01459168,0.033162719,0.062121103,37.98513028,0.060617464,12.98725755,-0.317508337,0.329948378,10.6630359,0.001791085,-0.317508337,0.332467423,10.51608169,0.001793404,119.1050916,0.062369423,945.68595,2.07e-05,1.53e-08,6.31e-07,150.2004994,0.114684568,0.000813439,0.000473977,0.033354403,4.41e-08,0.00722583,0.014600818,0.000576277,0.063318551,8.464345881,0.068823565,113.1309823,0.092420499,10.8466468,1.47e-06,3.73e-06,0.361614287,4.26e-08,0.007524933
0,molten_salt electrolysis,JP,neodynium,8.975302093,0.057844152,1.638056849,0.099519021,0.001373507,8.975302093,0.375474757,2.546771122,0.448536744,0.148285409,0.000153574,1.38e-06,0.010278766,0.011898023,0.011525219,0.038894577,0.025020861,36.97630865,0.018249542,8.202087632,-0.524372604,0.563719886,8.303227245,0.001025295,-0.524372604,0.56604613,8.227194718,0.001027729,84.11441821,0.025247592,667.4937198,1.81e-05,1.22e-08,3e-07,64.28118845,0.102236596,0.000783662,0.000382312,0.034422642,8.89e-08,0.00474682,0.011537101,0.000429673,0.025948947,0.742426926,0.030086645,35.24880551,0.011469071,8.782574069,5.3e-07,7.94e-07,0.284491738,8.36e-08,0.004599327
0,molten_salt electrolysis,MM,neodynium,9.682032109,0.073811914,1.821082286,0.188123291,0.004211034,9.682032109,0.739875038,7.061615932,0.029287746,0.269238648,0.000344372,1.29e-06,0.010936564,0.010558157,0.010286934,0.027468578,0.027280639,31.68561674,0.05038413,10.87368842,-0.18432652,0.186682757,9.511291185,0.037403862,-0.18432652,0.226751814,9.283349157,0.037406004,84.69862576,0.027494079,700.619222,3.79e-05,1.36e-08,3.05e-07,3.76838063,0.143405209,0.001002368,0.000410821,0.027245907,1.19e-07,0.004677201,0.010297331,0.000420888,0.028118689,1.998903791,0.032602685,65.89246168,0.038253803,9.552501428,1.05e-06,1.85e-06,0.254456701,1.13e-07,0.004760743
0,molten_salt electrolysis,MY,neodynium,9.682032109,0.073811914,1.821082286,0.188123291,0.004211034,9.682032109,0.739875038,7.061615932,0.029287746,0.269238648,0.000344372,1.29e-06,0.010936564,0.010558157,0.010286934,0.027468578,0.027280639,31.68561674,0.05038413,10.87368842,-0.18432652,0.186682757,9.511291185,0.037403862,-0.18432652,0.226751814,9.283349157,0.037406004,84.69862576,0.027494079,700.619222,3.79e-05,1.36e-08,3.05e-07,3.76838063,0.143405209,0.001002368,0.000410821,0.027245907,1.19e-07,0.004677201,0.010297331,0.000420888,0.028118689,1.998903791,0.032602685,65.89246168,0.038253803,9.552501428,1.05e-06,1.85e-06,0.254456701,1.13e-07,0.004760743
0,molten_salt electrolysis,US,neodynium,7.662916655,0.046384158,1.496783474,0.184669534,0.004647206,7.662916655,0.562953897,6.082964314,1.202950467,0.26151416,0.000317596,1.24e-06,0.009784916,0.007607347,0.007272297,0.032258326,0.020829371,32.63681954,0.021116603,7.751216985,-0.249356237,0.269210245,7.514855503,0.000795534,-0.249356237,0.271532583,7.272555467,0.000797098,91.37119914,0.020878706,976.7965287,1.8e-05,1.15e-08,2.62e-07,159.4373952,0.081473935,0.000694921,0.000235787,0.032059616,3.33e-08,0.004422909,0.007281308,0.000461011,0.021391509,1.018021177,0.024646192,58.95432147,0.036558433,7.557133381,7.99e-07,1.5e-06,0.17909086,3.27e-08,0.005171277
0,sulfuric acid digestion,AU,dysprosium_oxide,20.7866878154,0.3187941472,3.8470762544,1.695413563,0.08067909840000001,20.7866878154,5.3057743012,67.43179645000001,0.6439112728,2.3883887053999997,0.17328506319999998,2.25708e-05,0.0237263528,0.0292001136,0.0278573468,0.8045425618,0.0674458666,319.255947994,0.1568391798,32.9530200686,-0.5125257268000001,3.926769072,14.4823840628,0.014996404799999998,-0.5125257268000001,4.476745148,15.688509789200001,0.015000475999999999,189.686893462,0.06670651899999999,63259.87892060001,0.42305429559999996,1.8792e-07,6.9321999999999995e-06,85.6562220708,0.5615014182,0.0034593281999999994,0.1722568992,0.6589778612000001,6.5704e-07,0.0111900816,0.027766283799999996,0.0032308496,0.07106982819999999,-881.7173603240001,0.08618565939999999,582.736065216,1.6529880618,19.9577789056,7.477000000000001e-06,3.9968399999999995e-05,0.759289852,5.736399999999999e-07,0.0096229184
0,sulfuric acid digestion,BR,dysprosium_oxide,20.1633039472,0.3182854924,3.6688099412,1.6527967498000002,0.079098674,20.1633039472,5.1968062068,65.683191877,0.6651839252,2.329464186,0.1731940598,2.30242e-05,0.0228898614,0.027729918599999997,0.0264040332,0.8034581538,0.0646872882,318.12850816,0.184339339,31.7518977196,-0.522722287,3.9464278948000002,13.791858862800002,0.0431437114,-0.522722287,4.524631628,14.9851234974,0.0431477848,182.04007160400002,0.0639199302,63167.25878369999,0.4230532406,1.8732e-07,6.8881999999999995e-06,88.10905676079999,0.5866096178,0.0034944096,0.1722158194,0.6581198070000001,6.7536e-07,0.011015971,0.026312778,0.0031952062000000004,0.0681920188,-880.5956379138,0.0828354132,570.627812066,1.6407340940000001,19.3298503902,7.331199999999999e-06,3.9564e-05,0.7233399956,5.9274e-07,0.0094290206
0,sulfuric acid digestion,CA,dysprosium_oxide,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
0,sulfuric acid digestion,CN,dysprosium_oxide,21.3464234188,0.3302644296,3.8332949378000003,1.6668813166,0.07928529840000001,21.3464234188,5.31054522,66.4885907108,0.7001579014,2.3881675188,0.173198425,2.25856e-05,0.0239681412,0.0289639688,0.0276465978,0.8050119102,0.0667963018,404.950702508,0.158301683,33.4168568062,-0.5134403768,3.9171624316,14.875833329599999,0.0149779784,-0.5134403768,4.4671670426,16.2099915794,0.0149820858,190.02886762600002,0.0660621456,63605.26768971999,0.42306053959999995,1.8868000000000002e-07,6.9342000000000005e-06,92.58644968899999,0.5839638095999999,0.0036167392,0.1722516586,0.6597596842,6.4978e-07,0.012292635,0.0275607154,0.0044256582,0.07040837359999999,-881.6448681857999,0.0856737736,579.76159195,1.6438976005999997,20.450485919,7.483e-06,3.9814e-05,0.7545102762,5.669799999999999e-07,0.010031927999999999
0,sulfuric acid digestion,EE,dysprosium_oxide,21.1350792152,0.32288577179999994,3.9199039884,1.6996877618,0.0808014018,21.1350792152,5.323482103000001,67.7488070688,0.8034370732000001,2.3946980392,0.173294649,2.2538800000000002e-05,0.025103307000000002,0.029424994399999998,0.0280674902,0.8056441081999999,0.0718925024,320.353038056,0.1640815974,33.3234750792,-0.5448534536,3.9609437723999994,14.7601947698,0.015160649000000002,-0.5448534536,4.5109863296,15.9928086884,0.0151648324,195.976749882,0.071150666,63281.26351204,0.42305361559999993,1.8826e-07,6.9646e-06,107.8326260776,0.5680362247999999,0.0034876699999999996,0.1722648592,0.6601846408,6.5724e-07,0.011520445399999999,0.027976661800000004,0.0032403316,0.07553217879999999,-880.5142269258,0.0907255492,584.30565384,1.654231904,20.2922123604,7.4992e-06,4.00824e-05,0.7644385826000001,5.7386e-07,0.009992636000000001
0,sulfuric acid digestion,JP,dysprosium_oxide,20.8283382596,0.321152155,3.8391159288000005,1.6587657625999999,0.0792608604,20.8283382596,5.2235156142,65.9122924684,0.707326118,2.338583959,0.1732048418,2.2603e-05,0.0233887058,0.028978792399999998,0.027605743199999998,0.8065436439999999,0.0662785714,320.19331892599996,0.1576714938,32.5993100826,-0.5761659428,3.9963344426,14.4031029324,0.0150467564,-0.5761659428,4.5463489454,15.646478407999998,0.0150509574,190.67140916399998,0.0655351268,63239.31387246,0.42305384320000006,1.8782e-07,6.918e-06,94.80984767700001,0.5661939924,0.0034828306000000003,0.1722509076,0.6603446199999999,6.6352e-07,0.0111460042,0.0275153472,0.0032181045999999996,0.0698783374,-881.6834746090001,0.0848649858,572.53127578,1.6419764114,19.9799494964,7.3676e-06,3.96396e-05,0.7528258167999999,5.8172e-07,0.0095506226
0,sulfuric acid digestion,MM,dysprosium_oxide,20.93537148,0.3235703678,3.8668348648,1.6721847178,0.0796905996,20.93537148,5.2787035232,66.5960586542,0.6438314678,2.3569021109999997,0.1732337452,2.25878e-05,0.0234883282,0.028775871400000003,0.0274182068,0.8048131936,0.06662081119999999,319.392051734,0.1625382302,33.0039199548,-0.5246664568,3.9392327190000005,14.5860624478,0.0205562372,-0.5246664568,4.494963316000001,15.8064314508,0.020560394,190.759886486,0.06587535359999999,63244.33064672,0.4230568618,1.8802e-07,6.92e-06,85.645271049,0.5724287377999999,0.0035159506,0.17225522519999997,0.6592577022,6.677599999999999e-07,0.0111354606,0.027327585600000003,0.0032167742,0.0702069414,-881.4931830574,0.0852460358,577.1722028759999,1.6460329196,20.096553863399997,7.4404e-06,3.98006e-05,0.7482770536,5.857599999999999e-07,0.0095750688
0,sulfuric acid digestion,MY,dysprosium_oxide,20.934600510000003,0.3235080734,3.8666376096,1.6720609378,0.079690053,20.934600510000003,5.2785310294,66.59340045420001,0.6437987814,2.3567395049999997,0.173233762,2.25878e-05,0.0234864634,0.0287736614,0.027416064,0.8047882156,0.06661554859999999,319.38019679399997,0.1625218672,33.0023566408,-0.5246358154,3.939205045,14.5853784418,0.0205537358,-0.5246358154,4.4949349320000005,15.805704992799999,0.0205578854,190.750118106,0.0658697178,63244.05468612,0.4230562374000001,1.88e-07,6.92e-06,85.640357289,0.5722999287999999,0.0035157282000000006,0.17225517399999998,0.659233058,6.677599999999999e-07,0.011134616,0.027325445800000004,0.0032166886,0.0702011576,-881.4938507698,0.0852399702,577.131868656,1.6460275013999996,20.095807731399997,7.4404e-06,3.9798599999999995e-05,0.7482244318,5.857599999999999e-07,0.009574327
0,sulfuric acid digestion,US,dysprosium_oxide,20.531335638799998,0.31581481180000004,3.8191026100000003,1.6692104395999998,0.0796809658,20.531335638799998,5.248109962399999,66.3372066382,0.8214912566000001,2.3522911868,0.17322399179999998,2.25736e-05,0.0231521802,0.0281520226,0.026776006400000003,0.8059069736,0.06518040039999999,319.425837318,0.1580788914,32.405127465,-0.5227226066,3.9372731247999995,14.202950729399998,0.0149898418,-0.5227226066,4.4872664828,15.418904030799998,0.0149939014,191.906989264,0.06440981479999999,63281.16939362001,0.42305364599999995,1.8768e-07,6.91e-06,109.2166697656,0.5579132318,0.0034583062000000005,0.1722213792,0.6606989249999999,6.5304e-07,0.010990115200000001,0.026690369400000004,0.0032215005999999997,0.0687088276,-881.6429550196001,0.0834902548,575.463637864,1.6451691468,19.6972930502,7.3999999999999995e-06,3.9719000000000004e-05,0.7322853226,5.6986e-07,0.009581356000000001
0,sulfuric acid digestion,AU,neodynium_oxide,20.786686972000002,0.3187941564,3.8470762878,1.6954135772,0.08067909840000001,20.786686972000002,5.3057743252,67.4317966918,0.6439112760000001,2.388388724,0.17328506319999998,2.25708e-05,0.023726353,0.0292001138,0.027857346999999998,0.8045425675999999,0.067445867,319.255949646,0.1568391804,32.953018978,-0.512525731,3.9267681548,14.4823841254,0.014996404999999999,-0.512525731,4.4767442312,15.688509859799998,0.015000475999999999,189.68689506200002,0.0667065194,63259.878950800005,0.42305429559999996,1.8792e-07,6.9321999999999995e-06,85.6562225088,0.5615014368,0.0034593284000000004,0.1722568992,0.6589778692,6.5704e-07,0.0111900818,0.027766283999999995,0.0032308496,0.0710698284,-881.7173602944,0.0861856598,582.736069996,1.6529880619999997,19.957778058,7.477000000000001e-06,3.9968399999999995e-05,0.7592898568,5.736399999999999e-07,0.0096229184
0,sulfuric acid digestion,BR,neodynium_oxide,20.163303078600002,0.3182854932,3.6688099676,1.6527967536000001,0.079098674,20.163303078600002,5.1968062154000005,65.6831919558,0.6651839278,2.3294641910000005,0.1731940598,2.30242e-05,0.0228898614,0.027729918799999996,0.0264040332,0.8034581576,0.0646872884,318.12850867000003,0.1843393394,31.7518965518,-0.5227222884,3.9464269762,13.791858905200002,0.0431437114,-0.5227222884,4.524630709399999,14.9851235452,0.043147785,182.040072876,0.0639199304,63167.2587965,0.4230532406,1.8732e-07,6.8881999999999995e-06,88.1090570968,0.5866096194,0.0034944096,0.1722158194,0.658119808,6.7536e-07,0.011015971,0.026312778,0.0031952062000000004,0.06819201899999999,-880.5956378886001,0.08283541359999999,570.627813326,1.6407340942000002,19.3298495188,7.331199999999999e-06,3.9564e-05,0.7233399984,5.9274e-07,0.0094290206
0,sulfuric acid digestion,CA,neodynium_oxide,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
0,sulfuric acid digestion,CN,neodynium_oxide,21.346422575400002,0.3302644388,3.8332949712,1.6668813308000001,0.07928529840000001,21.346422575400002,5.310545244,66.48859095259999,0.7001579046,2.3881675374,0.173198425,2.25856e-05,0.0239681414,0.028963969,0.027646598,0.805011916,0.0667963022,404.95070416,0.15830168360000002,33.4168557156,-0.513440381,3.9171615144,14.875833392199999,0.0149779786,-0.513440381,4.4671661258,16.20999165,0.0149820858,190.028869226,0.066062146,63605.267719920004,0.42306053959999995,1.8868000000000002e-07,6.9342000000000005e-06,92.586450127,0.5839638282,0.0036167394,0.1722516586,0.6597596922,6.4978e-07,0.0122926352,0.0275607156,0.0044256582,0.07040837380000001,-881.6448681562,0.08567377400000001,579.7615967300001,1.6438976007999997,20.4504850714,7.483e-06,3.9814e-05,0.7545102810000001,5.669799999999999e-07,0.010031927999999999
0,sulfuric acid digestion,EE,neodynium_oxide,21.1350783498,0.32288577259999995,3.9199040156000002,1.6996877659999998,0.0808014018,21.1350783498,5.323482111800001,67.7488071556,0.8034370758,2.3946980448,0.173294649,2.2538800000000002e-05,0.0251033072,0.029424994399999998,0.0280674902,0.8056441122000001,0.07189250259999999,320.35303858000003,0.164081598,33.3234739162,-0.5448534552,3.9609428537999998,14.760194813999998,0.015160649200000001,-0.5448534552,4.5109854112,15.992808739,0.0151648324,195.976751182,0.0711506662,63281.26352764,0.42305361559999993,1.8826e-07,6.9646e-06,107.83262642560001,0.5680362262,0.0034876699999999996,0.1722648592,0.660184642,6.5724e-07,0.0115204456,0.027976661800000004,0.0032403316,0.075532179,-880.514226903,0.0907255494,584.30565526,1.654231904,20.2922114916,7.4992e-06,4.00824e-05,0.7644385856,5.7386e-07,0.009992636000000001
0,sulfuric acid digestion,JP,neodynium_oxide,20.8283374162,0.32115216420000003,3.8391159622,1.6587657768,0.0792608604,20.8283374162,5.2235156382,65.91229271019999,0.7073261212,2.3385839776,0.1732048418,2.2603e-05,0.023388706000000002,0.028978792599999997,0.0276057434,0.8065436498,0.06627857179999999,320.193320578,0.1576714944,32.599308992,-0.576165947,3.9963335254,14.403102995000001,0.015046756599999999,-0.576165947,4.5463480286,15.646478478599999,0.0150509574,190.671410764,0.0655351272,63239.31390266,0.42305384320000006,1.8782e-07,6.918e-06,94.809848115,0.5661940110000001,0.0034828308000000004,0.1722509076,0.660344628,6.6352e-07,0.0111460044,0.0275153474,0.0032181045999999996,0.06987833759999999,-881.6834745794,0.0848649862,572.53128056,1.6419764116,19.979948648799997,7.3676e-06,3.96396e-05,0.7528258216,5.8172e-07,0.0095506226
0,sulfuric acid digestion,MM,neodynium_oxide,20.9353706146,0.3235703686,3.866834892,1.6721847220000001,0.0796905996,20.9353706146,5.278703532,66.59605874100001,0.6438314704000001,2.3569021165999997,0.1732337452,2.25878e-05,0.0234883284,0.028775871400000003,0.0274182068,0.8048131976,0.06662081140000001,319.39205225800004,0.1625382308,33.0039187918,-0.5246664584,3.9392318004000004,14.586062492000002,0.0205562374,-0.5246664584,4.4949623976,15.806431501400002,0.020560394,190.759887786,0.06587535380000001,63244.330662320004,0.4230568618,1.8802e-07,6.92e-06,85.645271397,0.5724287392,0.0035159506,0.17225522519999997,0.6592577034,6.677599999999999e-07,0.0111354608,0.027327585600000003,0.0032167742,0.0702069416,-881.4931830346001,0.085246036,577.172204296,1.6460329196,20.096552994599996,7.4404e-06,3.98006e-05,0.7482770565999999,5.857599999999999e-07,0.0095750688
0,sulfuric acid digestion,MY,neodynium_oxide,20.934599644600002,0.3235080742,3.8666376368,1.6720609419999999,0.079690053,20.934599644600002,5.2785310382,66.59340054100001,0.643798784,2.3567395105999998,0.173233762,2.25878e-05,0.0234864636,0.0287736614,0.027416064,0.8047882196,0.06661554880000001,319.380197318,0.1625218678,33.0023554778,-0.524635817,3.9392041264,14.585378486000002,0.020553736,-0.524635817,4.4949340136,15.8057050434,0.0205578854,190.750119406,0.065869718,63244.05470172,0.4230562374000001,1.88e-07,6.92e-06,85.640357637,0.5722999302,0.0035157282000000006,0.17225517399999998,0.6592330592,6.677599999999999e-07,0.0111346162,0.027325445800000004,0.0032166886,0.0702011578,-881.493850747,0.0852399704,577.131870076,1.6460275013999996,20.0958068626,7.4404e-06,3.9798599999999995e-05,0.7482244348,5.857599999999999e-07,0.009574327
0,sulfuric acid digestion,US,neodynium_oxide,20.5313347954,0.315814821,3.8191026434,1.6692104537999999,0.0796809658,20.5313347954,5.248109986399999,66.33720688000001,0.8214912597999999,2.3522912054,0.17322399179999998,2.25736e-05,0.0231521804,0.0281520228,0.026776006600000003,0.8059069793999999,0.0651804008,319.42583897,0.158078892,32.4051263744,-0.5227226108,3.9372722075999995,14.202950792,0.014989842,-0.5227226108,4.487265566,15.418904101399999,0.0149939014,191.906990864,0.0644098152,63281.16942382001,0.42305364599999995,1.8768e-07,6.91e-06,109.2166702036,0.5579132504000001,0.0034583064000000005,0.1722213792,0.6606989329999999,6.5304e-07,0.0109901154,0.026690369600000003,0.0032215005999999997,0.06870882780000001,-881.64295499,0.0834902552,575.463642644,1.645169147,19.6972922026,7.3999999999999995e-06,3.9719000000000004e-05,0.7322853274000001,5.6986e-07,0.009581356000000001
0,cryogenic,US,neodynium dysprosium iron alloy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,direct reuse,US,hp_magnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,hydrometallurgical,US,neodynium dysprosium iron alloy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,magnet-to-magnet recycling,US,hp_magnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,magnet_market_mix,US,hp_magnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,pyrometallurgical,US,neodynium dysprosium iron alloy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,use phase,US,hp_magnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
