time_period,source,location,material,EF_weighted__Global Warming Potential (Gwp1000),EF_RECIPE__Agricultural Land Occupation (Lop),EF_RECIPE__Fossil Fuel Potential (Ffp),EF_RECIPE__Freshwater Ecotoxicity Potential (Fetp),EF_RECIPE__Freshwater Eutrophication Potential (Fep),EF_RECIPE__Global Warming Potential (Gwp1000),EF_RECIPE__Human Toxicity Potential (Htpc),EF_RECIPE__Ionising Radiation Potential (Irp),EF_RECIPE__Marine Ecotoxicity Potential (Metp),EF_RECIPE__Marine Eutrophication Potential (Mep),EF_RECIPE__Ozone Depletion Potential (Odpinfinite),EF_RECIPE__Particulate Matter Formation Potential (Pmfp),EF_RECIPE__Photochemical Oxidant Formation Potential: Humans (Hofp),EF_RECIPE__Surplus Ore Potential (Sop),EF_RECIPE__Terrestrial Acidification Potential (Tap),EF_RECIPE__Terrestrial Ecotoxicity Potential (Tetp),EF_RECIPE__Water Consumption Potential (Wcp),EF_TRACI__Acidification Potential (Ap),EF_TRACI__Ecotoxicity: Freshwater,EF_TRACI__Eutrophication Potential,EF_TRACI__Global Warming Potential (Gwp100),EF_TRACI__Human Toxicity: Carcinogenic,EF_TRACI__Human Toxicity: Non-Carcinogenic,EF_TRACI__Maximum Incremental Reactivity (Mir),EF_TRACI__Ozone Depletion Potential (Odp),EF_TRACI__Particulate Matter Formation Potential (Pmfp),unit,lcia_source_file,lcia_scope,source_status,comments,include_scope_A_material_supply,include_scope_B_with_wafer_processing,lcia_scope_note,exclusion_reason,source_basis,lcia_scope_name
2,ZS mining,CA,Zn_sphalerite_concentrate,0.136819456,0.020088462,0.037528241,0.535596223,0.000427187,0.136819456,0.205756457,0.011538731,0.743715604,1.2e-05,9.85e-08,0.000355887,0.000636088,0.054564711,0.000960426,22.54860065,0.002480618,0.001179026,121.4007307,0.003184126,0.13481438,2.89e-07,3.9e-06,0.015729604,1.25e-08,0.000156111,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy,Combined zinc concentrate proxy assigned to ZS mining; review ambiguous Brightway matching before final scenario use if material. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,ZS mining,CN,Zn_sphalerite_concentrate,0.444370875,0.065244574,0.121886595,1.739543289,0.001387444,0.444370875,0.668268867,0.037476221,2.415486576,3.91e-05,3.2e-07,0.001155873,0.002065925,0.177218718,0.003119331,73.23477176,0.008056707,0.003829314,394.2929716,0.010341607,0.437858663,9.39e-07,1.27e-05,0.051087603,4.05e-08,0.000507027,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy,Combined zinc concentrate proxy assigned to ZS mining; review ambiguous Brightway matching before final scenario use if material. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,ZS mining,KZ,Zn_sphalerite_concentrate,24977.30567,3667.282746,6851.031175,97776.66875,77.98577108,24977.30567,37562.21989,2106.472415,135770.252,2.198824304,0.017987866,64.96959074,116.1220255,9961.152574,175.3320917,4116397.656,452.8533496,215.2390331,22162514.44,581.283525,24611.26569,0.05275921,0.711415724,2871.544301,0.00227812,28.49911901,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy,Combined zinc concentrate proxy assigned to ZS mining; review ambiguous Brightway matching before final scenario use if material. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,ZS mining,US,Zn_sphalerite_concentrate,0.982527787,0.144259243,0.269497778,3.846223269,0.003067712,0.982527787,1.47757813,0.082861927,5.340770037,8.65e-05,7.08e-07,0.002555697,0.004567871,0.391840065,0.006897007,161.9259952,0.01781381,0.008466819,871.8028506,0.022865846,0.968128938,2.08e-06,2.8e-05,0.11295742,8.96e-08,0.001121065,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy,Combined zinc concentrate proxy assigned to ZS mining; review ambiguous Brightway matching before final scenario use if material. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,Zinc concentration,AU,Zn_sphalerite_concentrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,zero_burden_placeholder,ZERO_BURDEN_PLACEHOLDER_TO_AVOID_DOUBLE_COUNTING_WITH_ZINC_CONCENTRATE_PROXY Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,Zinc concentration,CA,Zn_sphalerite_concentrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,zero_burden_placeholder,ZERO_BURDEN_PLACEHOLDER_TO_AVOID_DOUBLE_COUNTING_WITH_ZINC_CONCENTRATE_PROXY Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,Zinc concentration,CN,Zn_sphalerite_concentrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,zero_burden_placeholder,ZERO_BURDEN_PLACEHOLDER_TO_AVOID_DOUBLE_COUNTING_WITH_ZINC_CONCENTRATE_PROXY Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,Zinc concentration,JP,Zn_sphalerite_concentrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,zero_burden_placeholder,ZERO_BURDEN_PLACEHOLDER_TO_AVOID_DOUBLE_COUNTING_WITH_ZINC_CONCENTRATE_PROXY Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,Zinc concentration,KR,Zn_sphalerite_concentrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,zero_burden_placeholder,ZERO_BURDEN_PLACEHOLDER_TO_AVOID_DOUBLE_COUNTING_WITH_ZINC_CONCENTRATE_PROXY Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,Zinc concentration,KZ,Zn_sphalerite_concentrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,zero_burden_placeholder,ZERO_BURDEN_PLACEHOLDER_TO_AVOID_DOUBLE_COUNTING_WITH_ZINC_CONCENTRATE_PROXY Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,Zinc concentration,US,Zn_sphalerite_concentrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,zero_burden_placeholder,ZERO_BURDEN_PLACEHOLDER_TO_AVOID_DOUBLE_COUNTING_WITH_ZINC_CONCENTRATE_PROXY Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,Zinc smelting/refining,CN,ZLR_Zn_residue,3.422517463,0.148683377,0.851095805,2.961926924,0.003956829,3.422517463,1.376747608,0.600572801,4.107917727,0.00024343,1.99e-06,0.007308788,0.017455341,0.328469748,0.020148729,132.9743373,0.097924664,0.026294682,686.9254604,0.030646641,3.36347432,1.93e-06,2.42e-05,0.432442809,2.15e-07,0.002651023,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy,Zinc smelting/refining proxy for ZLR_Zn_residue; review ambiguous Brightway matching before final scenario use if material. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,Zinc smelting/refining,JP,ZLR_Zn_residue,0.011893538,0.000516687,0.00295763,0.010292947,1.38e-05,0.011893538,0.004784313,0.002087041,0.014275362,8.46e-07,6.91e-09,2.54e-05,6.07e-05,0.00114146,7e-05,0.462097072,0.000340297,9.14e-05,2.387124091,0.0001065,0.011688358,6.71e-09,8.42e-08,0.001502775,7.47e-10,9.21e-06,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy,Zinc smelting/refining proxy for ZLR_Zn_residue; review ambiguous Brightway matching before final scenario use if material. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,Zinc smelting/refining,KR,ZLR_Zn_residue,1.051056816,0.045660739,0.261371945,0.909609217,0.001215144,1.051056816,0.422799871,0.18443621,1.261543558,7.48e-05,6.11e-07,0.002244533,0.005360544,0.100873221,0.006187685,40.83648449,0.030072713,0.00807511,210.9551474,0.009411599,1.032924637,5.93e-07,7.44e-06,0.132803403,6.6e-08,0.00081413,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy,Zinc smelting/refining proxy for ZLR_Zn_residue; review ambiguous Brightway matching before final scenario use if material. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
2,Zinc smelting/refining,US,ZLR_Zn_residue,1.302757267,0.056595285,0.323963648,1.127436717,0.001506139,1.302757267,0.52404932,0.228603826,1.563650081,9.27e-05,7.57e-07,0.002782039,0.006644253,0.125029707,0.007669472,50.61574908,0.037274336,0.010008886,261.4733602,0.011665429,1.280282909,7.35e-07,9.22e-06,0.164606322,8.18e-08,0.001009093,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy,Zinc smelting/refining proxy for ZLR_Zn_residue; review ambiguous Brightway matching before final scenario use if material. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bauxite mining,AU,bauxite,0.012269178,9.92e-05,0.003611642,0.000139532,9.4e-07,0.012269178,0.000300399,0.000247505,0.000226248,1.26e-07,1.23e-08,3.26e-05,0.000109227,0.041550915,8.67e-05,0.08422037,0.000468297,0.000122117,0.051144964,1.65e-05,0.012164177,4.13e-10,1.61e-09,0.00269338,1.97e-09,2.44e-05,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy,Bauxite mining burden modeled separately using ecoinvent bauxite mine operation proxy; supplier geography GLO may differ from topology process_location. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bauxite mining,CN,bauxite,0.012269178,9.92e-05,0.003611642,0.000139532,9.4e-07,0.012269178,0.000300399,0.000247505,0.000226248,1.26e-07,1.23e-08,3.26e-05,0.000109227,0.041550915,8.67e-05,0.08422037,0.000468297,0.000122117,0.051144964,1.65e-05,0.012164177,4.13e-10,1.61e-09,0.00269338,1.97e-09,2.44e-05,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy,Bauxite mining burden modeled separately using ecoinvent bauxite mine operation proxy; supplier geography GLO may differ from topology process_location. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bauxite mining,GR,bauxite,0.012269178,9.92e-05,0.003611642,0.000139532,9.4e-07,0.012269178,0.000300399,0.000247505,0.000226248,1.26e-07,1.23e-08,3.26e-05,0.000109227,0.041550915,8.67e-05,0.08422037,0.000468297,0.000122117,0.051144964,1.65e-05,0.012164177,4.13e-10,1.61e-09,0.00269338,1.97e-09,2.44e-05,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy,Bauxite mining burden modeled separately using ecoinvent bauxite mine operation proxy; supplier geography GLO may differ from topology process_location. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bauxite mining,KZ,bauxite,0.012269178,9.92e-05,0.003611642,0.000139532,9.4e-07,0.012269178,0.000300399,0.000247505,0.000226248,1.26e-07,1.23e-08,3.26e-05,0.000109227,0.041550915,8.67e-05,0.08422037,0.000468297,0.000122117,0.051144964,1.65e-05,0.012164177,4.13e-10,1.61e-09,0.00269338,1.97e-09,2.44e-05,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy,Bauxite mining burden modeled separately using ecoinvent bauxite mine operation proxy; supplier geography GLO may differ from topology process_location. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bayer liquor refining,AU,4N_Ga,237.5097011,3.31672869,59.9336604,11.45946603,0.219298348,237.5097011,17.58767522,13.48813888,15.40748155,0.038071925,0.000150765,0.416245802,0.525314251,39.64253911,0.921690971,698.5003631,3.886411867,1.131246413,3485.782315,1.779036109,232.6007719,2.47e-05,9.38e-05,13.03957589,7.42e-05,0.209348922,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,source_supported_foreground,Luo 2025 Bayer-liquor-to-4N_Ga foreground boundary; node-level step-wise factor excludes upstream bauxite/alumina burden. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bayer liquor refining,CA,4N_Ga,167.4790551,3.67047815,44.04141103,8.879825319,0.085720646,167.4790551,11.04617381,29.20968891,11.75282701,0.030206992,0.00014567,0.444855675,0.382763622,39.77652856,1.032218813,746.4476558,6.642506105,1.182511247,2844.139115,0.782793525,162.8921921,1.53e-05,6.42e-05,9.503461551,7.44e-05,0.213738961,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,source_supported_foreground,Luo 2025 Bayer-liquor-to-4N_Ga foreground boundary; node-level step-wise factor excludes upstream bauxite/alumina burden. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bayer liquor refining,CN,4N_Ga,253.8027834,4.34002249,60.07590236,9.099674822,0.08321264,253.8027834,12.83707516,15.20363256,12.0971869,0.029850818,0.000156817,0.582690682,0.648380869,39.86760496,1.335303144,782.9105144,4.841025991,1.600943398,2984.631871,0.77537162,243.5458385,1.78e-05,7.25e-05,16.10082096,7.38e-05,0.287598142,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,source_supported_foreground,Luo 2025 Bayer-liquor-to-4N_Ga foreground boundary; node-level step-wise factor excludes upstream bauxite/alumina burden. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bayer liquor refining,GR,4N_Ga,228.2524824,3.232098736,66.07032743,12.91252904,0.247097561,228.2524824,19.14264307,14.0665031,17.365914,0.040001043,0.000162495,0.56392531,0.445087703,39.82253154,1.333511833,841.3522284,4.98060749,1.52359243,3946.261795,1.98701369,222.6643256,2.68e-05,0.00010149,11.04372488,8.16e-05,0.263608291,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,source_supported_foreground,Luo 2025 Bayer-liquor-to-4N_Ga foreground boundary; node-level step-wise factor excludes upstream bauxite/alumina burden. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bayer liquor refining,KZ,4N_Ga,248.0098231,4.042133881,61.84508343,9.981276223,0.096438389,248.0098231,12.37743257,13.74532651,13.31604713,0.030699992,0.000151443,0.610416457,0.592402036,39.85706701,1.483364187,777.1811904,4.691982726,1.725429866,3129.101257,0.917248819,240.235358,1.71e-05,8.85e-05,14.70275168,7.44e-05,0.273297191,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,source_supported_foreground,Luo 2025 Bayer-liquor-to-4N_Ga foreground boundary; node-level step-wise factor excludes upstream bauxite/alumina burden. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bayer liquor refining,US,4N_Ga,195.834598,3.929586117,50.18643117,8.437741645,0.100421794,195.834598,11.41533771,28.75695598,11.23250691,0.031162822,0.000153085,0.44374557,0.397726549,39.68567635,0.733264228,681.9099025,3.944311951,0.891466871,2675.911277,0.892979522,190.4916576,1.58e-05,6.64e-05,9.879463287,7.59e-05,0.283394796,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,source_supported_foreground,Luo 2025 Bayer-liquor-to-4N_Ga foreground boundary; node-level step-wise factor excludes upstream bauxite/alumina burden. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bayer process / alumina refining,AU,Bayer_liquor,0.969971182,0.014534439,0.238896803,0.174176406,0.000882737,0.969971182,2.434038176,0.012638021,0.248026022,2.16e-05,3.31e-07,0.001357481,0.001804761,0.030874325,0.003576894,1.254895267,0.003108786,0.004372651,120.6319293,0.008067657,0.94239436,3.47e-06,1.67e-06,0.044706889,9.71e-08,0.000542519,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy_bauxite_excluded,Bayer/alumina proxy excludes bauxite burden to avoid double counting with separate bauxite mining node. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bayer process / alumina refining,CA,Bayer_liquor,0.998713824,0.007122698,0.333154723,0.077803751,0.000342191,0.998713824,1.092844995,0.020560782,0.110630705,7.67e-06,5.05e-07,0.000832601,0.001382004,0.02716191,0.00219017,0.598293589,0.002779346,0.002690406,54.18581982,0.003227287,0.962172697,1.56e-06,7.24e-07,0.034406738,3.35e-07,0.000320784,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy_bauxite_excluded,Bayer/alumina proxy excludes bauxite burden to avoid double counting with separate bauxite mining node. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bayer process / alumina refining,CN,Bayer_liquor,2.900045683,0.033484571,0.53262913,0.155409213,0.001179935,2.900045683,1.804731813,0.026525466,0.219918853,5.02e-05,5.24e-07,0.005541805,0.006632065,0.03610434,0.014741085,2.396430097,0.005548691,0.017877651,95.72481409,0.010495223,2.796906653,2.57e-06,1.63e-06,0.164637299,8.39e-08,0.002221197,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy_bauxite_excluded,Bayer/alumina proxy excludes bauxite burden to avoid double counting with separate bauxite mining node. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
3,Bayer process / alumina refining,GR,Bayer_liquor,1.067362564,0.006783234,0.411454765,0.082430382,0.000339345,1.067362564,1.166880675,0.028772483,0.118822228,6.23e-06,3.48e-07,0.000380635,0.000970856,0.02331203,0.000932199,0.620806895,0.002560705,0.001282832,57.76140359,0.003215994,1.044258798,1.67e-06,7.63e-07,0.02388588,1.94e-07,0.000159686,LCIA indicator units vary by EF_* column; active GWP alias in kg CO2-Eq/kg output,data/gallium/lcia/gallium_lcia_node_summary.csv,total_life_cycle,ecoinvent_proxy_bauxite_excluded,Bayer/alumina proxy excludes bauxite burden to avoid double counting with separate bauxite mining node. Biosphere rows were excluded from the successful LiAISON run; technosphere/background burdens retained. Active optimizer alias uses EF_RECIPE__Global Warming Potential (Gwp1000).,True,True,Scope A material-supply baseline row retained; also included in Scope B.,,Node-level material-supply LCIA factor retained in both scopes.,Scope A - material-supply baseline
